,PC1,PC2,PC3,name,id,sprite_url,type,total_stats,generation
253,1.378609213648596,1.7691433633446147,-0.3786603661163725,sceptile,254,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png,grass,530,generation-iii
254,-1.6224665317679103,0.35786761832163816,-0.27393252997685086,torchic,255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png,fire,310,generation-iii
255,-0.25272089001085324,0.22046069687652753,0.037135344068383154,combusken,256,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/256.png,fire,405,generation-iii
256,1.516839835099989,0.7372497626594152,0.5609813636428475,blaziken,257,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png,fire,530,generation-iii
257,-1.6103400469758906,-0.24854093009321881,0.22562952886100532,mudkip,258,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png,water,310,generation-iii
258,-0.21379034880334236,-0.5056301776864726,0.21598072954434572,marshtomp,259,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png,water,405,generation-iii
259,1.7108800387251564,-0.6317246850758071,0.3303061245861948,swampert,260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png,water,535,generation-iii
260,-2.9546186913477217,-0.10756086928759939,0.43774384300035735,poochyena,261,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png,dark,220,generation-iii
261,-0.09551051933448765,0.03872842104708425,0.6383295882379392,mightyena,262,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png,dark,420,generation-iii
262,-2.7435284322305287,0.3598834279938615,-0.20345220397184638,zigzagoon,263,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png,normal,240,generation-iii
263,-0.19405679096762174,0.8447738810874668,0.5422936357132815,linoone,264,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png,normal,420,generation-iii
264,-3.2486124066388027,-0.6083122868311446,0.3872526131029556,wurmple,265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png,bug,195,generation-iii
265,-3.110787414513237,-1.032839906386637,0.2335261907832034,silcoon,266,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png,bug,205,generation-iii
266,-0.446624010040844,0.9476045099383045,-0.20784117070871042,beautifly,267,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png,bug,395,generation-iii
267,-3.110787414513237,-1.032839906386637,0.2335261907832034,cascoon,268,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png,bug,205,generation-iii
268,-0.5406743283039035,-0.2812726054861882,-0.8879594316926888,dustox,269,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/269.png,bug,385,generation-iii
269,-2.8790057565396783,-0.09717254303147584,-0.6446294024302994,lotad,270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png,water,220,generation-iii
270,-1.155166558199487,0.0031405278866496176,-0.6307858772229492,lombre,271,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png,water,340,generation-iii
271,0.8838934903049053,0.16197076634884716,-0.9696615042650368,ludicolo,272,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png,water,480,generation-iii
272,-2.9472028586145527,-0.5144341142298111,0.13345802314490993,seedot,273,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png,grass,220,generation-iii
273,-1.2320616751308069,0.567171112260135,0.6237831437176012,nuzleaf,274,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png,grass,340,generation-iii
274,0.7862570663738391,0.7685555934135673,0.7228962747728365,shiftry,275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png,grass,480,generation-iii
275,-2.4106027592571766,1.204396113300591,0.7235780982093244,taillow,276,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png,normal,270,generation-iii
276,0.17553651608283852,1.8802576636962023,0.7128161697588408,swellow,277,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png,normal,455,generation-iii
277,-2.408416125968294,1.565649243987087,-0.14239451961116964,wingull,278,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png,water,270,generation-iii
278,0.19043269256132955,-0.20214375693538694,-1.0500900385121563,pelipper,279,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png,water,440,generation-iii
279,-3.2823772585608446,0.45504374081540533,-0.5600736140642847,ralts,280,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png,psychic,198,generation-iii
280,-2.1052368092265485,0.5637174438185399,-0.9058710037100474,kirlia,281,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png,psychic,278,generation-iii
281,1.426184538776342,0.8897385528279443,-1.9432631726473353,gardevoir,282,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/282.png,psychic,518,generation-iii
282,-2.2993042742769814,0.8317871580286242,-0.6594022211489575,surskit,283,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png,bug,269,generation-iii
283,0.4224919505151936,0.8596192552663436,-0.968962447498463,masquerain,284,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png,bug,454,generation-iii
284,-1.7903011931817263,-0.7253075447148525,-0.4388526460873905,shroomish,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png,grass,295,generation-iii
285,0.4657791908363588,-0.21731075054538407,1.3913522029736272,breloom,286,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/286.png,grass,460,generation-iii
286,-2.0424998219960266,-0.7921943669875434,0.5904157552719013,slakoth,287,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png,normal,280,generation-iii
287,0.10618409420581768,0.2900124949955801,0.7888088081598342,vigoroth,288,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png,normal,440,generation-iii
288,3.5314502125405793,0.16705523995604787,2.5324531448577643,slaking,289,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png,normal,670,generation-iii
289,-2.375882683873112,-1.0540925675714032,0.16868309481834168,nincada,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png,bug,266,generation-iii
290,0.06664058946434494,2.719418443424108,1.3284747797854957,ninjask,291,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png,bug,456,generation-iii
291,-2.7971508468779787,-0.1544782509058466,0.8563578082584128,shedinja,292,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png,bug,236,generation-iii
292,-2.592077716532333,0.18165006031349473,0.5095793263151737,whismur,293,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png,normal,240,generation-iii
293,-0.868238518192142,0.28196313123162037,0.5234228515225239,loudred,294,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/294.png,normal,360,generation-iii
294,1.0231444320722465,0.31800703843886524,0.31510694512059256,exploud,295,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/295.png,normal,490,generation-iii
295,-2.6107774011986553,-0.5027918391700466,1.017978426830873,makuhita,296,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/296.png,fighting,237,generation-iii
296,0.8857769508125473,-0.7951633607571016,2.2304574088750533,hariyama,297,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/297.png,fighting,474,generation-iii
297,-3.3012322047177176,-0.7343537274087173,-0.32564303150396606,azurill,298,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/298.png,normal,190,generation-iii
298,-0.6688245901900706,-2.400776471431992,-1.4450449933367888,nosepass,299,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png,rock,375,generation-iii
299,-2.4109075188401747,0.06376873049241179,0.26442744412809244,skitty,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png,normal,260,generation-iii
300,-0.4746459615691571,0.6550286969430363,0.3705457331757341,delcatty,301,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/301.png,normal,400,generation-iii
301,-0.6231900509406088,-0.4277724994525568,-0.16517276031342443,sableye,302,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png,dark,380,generation-iii
302,-0.6577259286358226,-0.7086539111890237,0.39706547603827896,mawile,303,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png,steel,380,generation-iii
303,-1.3623594388828224,-1.5557781612672856,0.500660087261419,aron,304,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/304.png,steel,330,generation-iii
304,0.04801018784533385,-2.1292845163461163,0.7044804491958083,lairon,305,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/305.png,steel,430,generation-iii
305,1.4583798145734899,-2.7027908714249467,0.9083008111301974,aggron,306,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/306.png,steel,530,generation-iii
306,-2.154894175467041,0.11524482511917787,-0.5212277007816033,meditite,307,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/307.png,fighting,280,generation-iii
307,-0.27125238005535635,0.18408806037843953,-0.4033997267435509,medicham,308,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/308.png,fighting,410,generation-iii
308,-1.951531439803706,0.8999978112964422,-0.26995468835461256,electrike,309,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/309.png,electric,295,generation-iii
309,0.5866893559432639,1.6836456835784623,-0.10514206526854063,manectric,310,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/310.png,electric,475,generation-iii
310,-0.35813415658755543,1.5832516122894629,-0.8543364336015494,plusle,311,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/311.png,electric,405,generation-iii
311,-0.35118742028327643,1.2172617151705263,-1.168075713444492,minun,312,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/312.png,electric,405,generation-iii
312,0.028161210827075244,0.03896907476427362,-0.10019248171075183,volbeat,313,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/313.png,bug,430,generation-iii
313,0.030435309447513447,0.4146723306782297,-1.0008040042440656,illumise,314,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/314.png,bug,430,generation-iii
314,-0.31753906003646526,0.9083064370705466,-1.19097811966241,roselia,315,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/315.png,grass,400,generation-iii
315,-1.7000475390563032,-0.4182762926014589,-0.12628985274571022,gulpin,316,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/316.png,poison,302,generation-iii
316,0.7263944892558634,-0.6360168578736449,-0.17473063781490328,swalot,317,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/317.png,poison,467,generation-iii
317,-1.8138716980453982,1.3163827226458635,1.2102088532470385,carvanha,318,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/318.png,water,305,generation-iii
318,0.3905595214604078,1.7475057337361135,1.4074515906377703,sharpedo,319,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/319.png,water,460,generation-iii
319,-0.2762821341962079,0.6335976730037189,1.2313649530591844,wailmer,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/320.png,water,400,generation-iii
320,1.2533136198874104,0.4449426639552472,1.589372286082704,wailord,321,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/321.png,water,500,generation-iii
321,-1.6465842407081837,0.03593083329505671,0.012266337473775007,numel,322,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/322.png,fire,305,generation-iii
322,0.6485209571600371,-0.2632720981903441,-0.20501112132908234,camerupt,323,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/323.png,fire,460,generation-iii
323,0.7739465512121836,-2.339629955057083,-0.2930024145169121,torkoal,324,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/324.png,fire,470,generation-iii
324,-1.3015644321978046,0.6623924305052092,-1.467475600193681,spoink,325,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/325.png,psychic,330,generation-iii
325,0.7237010456111203,0.4977870145397051,-1.682101748981388,grumpig,326,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/326.png,psychic,470,generation-iii
326,-0.9358141581892835,0.0905188951713851,-0.1529699795912564,spinda,327,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/327.png,normal,360,generation-iii
327,-1.7930192379888938,-0.9633050408071342,0.8622278354669481,trapinch,328,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/328.png,ground,290,generation-iii
328,-1.2917065085796509,0.48787941320552985,0.3640416746214424,vibrava,329,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/329.png,ground,340,generation-iii
329,1.2940522889306358,0.6383490195827182,0.3848069624324678,flygon,330,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/330.png,ground,520,generation-iii
330,-1.227798404950641,0.29082061077015187,0.29781547938750463,cacnea,331,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/331.png,grass,335,generation-iii
331,0.7905203365540048,0.49220509192358425,0.39692861044273986,cacturne,332,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/332.png,grass,475,generation-iii
332,-1.619372691704551,-0.40629636514350337,-0.858862393867147,swablu,333,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/333.png,normal,310,generation-iii
333,0.9663861058057355,-0.25582675876631517,-0.8380971060561215,altaria,334,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/334.png,dragon,490,generation-iii
334,0.3979762034843775,0.6665963865055587,1.30768324533332,zangoose,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png,normal,458,generation-iii
335,0.502952980394184,0.5766304736392143,0.34635691824026854,seviper,336,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png,poison,458,generation-iii
336,0.5790740774511605,0.4211948849996239,-0.9183066368796649,lunatone,337,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png,rock,460,generation-iii
337,0.5082530154296266,-0.4295704430225068,0.8989479300801372,solrock,338,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png,rock,460,generation-iii
338,-2.024461052187811,0.43936103274123683,0.0996643208020649,barboach,339,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/339.png,water,288,generation-iii
339,0.7220719981407171,-0.24099921115691528,0.29397080934475867,whiscash,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png,water,468,generation-iii
340,-1.678996846303683,-0.5755339292275871,0.6693748340427413,corphish,341,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/341.png,water,308,generation-iii
341,0.6338014383654178,-0.2730780378388478,0.8537575709458615,crawdaunt,342,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png,water,468,generation-iii
342,-1.7968815402419582,-0.13536547998913187,-0.7735510903248966,baltoy,343,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png,ground,300,generation-iii
343,1.1257160396688892,-0.7287364594865886,-1.3598469812548328,claydol,344,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png,ground,500,generation-iii
344,-0.817102472479828,-1.2977083713092856,-1.294977193189547,lileep,345,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png,rock,355,generation-iii
345,1.2003416157092646,-1.2408251424304517,-0.8494750150061143,cradily,346,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png,rock,495,generation-iii
346,-1.0991732033115678,0.4492774211140194,1.0052511780264237,anorith,347,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png,rock,355,generation-iii
347,1.117083572495312,-1.2743923054517878,0.7365716895450239,armaldo,348,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png,rock,495,generation-iii
348,-3.3809006670447252,1.025862496199419,-0.6587456917214328,feebas,349,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png,water,200,generation-iii
349,1.7806579912402294,0.18803075754534834,-1.6704005552054233,milotic,350,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png,water,540,generation-iii
350,-0.07389455901918812,0.1406754306304478,-0.14604821698758128,castform,351,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png,normal,420,generation-iii
351,0.43131585674296236,-1.0518370688580847,-0.9370235960088888,kecleon,352,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png,normal,440,generation-iii
352,-1.8733827348997898,0.45207402837446065,0.5116309742489167,shuppet,353,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png,ghost,295,generation-iii
353,0.4454876327580367,0.24403877036966484,0.7286634784372924,banette,354,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png,ghost,455,generation-iii
354,-1.7791210207669168,-1.7624434417514885,-1.4557771246753586,duskull,355,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png,ghost,295,generation-iii
355,0.6296279207443701,-2.5818428298978144,-1.9058781054505294,dusclops,356,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png,ghost,455,generation-iii
356,0.6467783262460017,-0.758188091514283,-0.3873064992897493,tropius,357,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png,grass,460,generation-iii
357,0.49745903692789134,0.0234118085000539,-1.3258117437131152,chimecho,358,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png,psychic,455,generation-iii
358,0.552536671375745,0.475169198736236,1.2831940221603677,absol,359,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png,dark,465,generation-iii
359,-2.2207722775320486,-0.9839393199800418,-0.0010666546314447012,wynaut,360,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png,psychic,260,generation-iii
360,-1.797733757359379,0.0403623597123223,-0.1598917421949316,snorunt,361,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png,ice,300,generation-iii
361,0.7880250401509075,0.19083196608951056,-0.13912645438390608,glalie,362,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png,ice,480,generation-iii
362,-1.8166204076843737,-0.5531528443739073,-0.34837548614201164,spheal,363,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png,ice,290,generation-iii
363,-0.09278120934418291,-0.4528397734557818,-0.33453196093466125,sealeo,364,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png,ice,410,generation-iii
364,1.6310579889960084,-0.3525267025376563,-0.320688435727311,walrein,365,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,ice,530,generation-iii
365,-1.1163085949661462,-0.8244060001543108,-0.5432635395052196,clamperl,366,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,water,345,generation-iii
366,0.9011354932229467,-0.7675227712754767,-0.09776136132178673,huntail,367,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,water,485,generation-iii
367,0.9028847998540528,-0.47852026672627984,-0.790539455578182,gorebyss,368,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,water,485,generation-iii
368,0.8901318965511857,-1.8441012753532455,0.9279752726907655,relicanth,369,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,water,485,generation-iii
369,-1.5334281282523239,0.9400315528065432,-0.6533283622944748,luvdisc,370,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,water,330,generation-iii
370,-1.8595110181278607,-0.19308735201330052,0.8962576910827645,bagon,371,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,dragon,300,generation-iii
371,-0.0803291236294231,-0.9850198229731724,0.8052059676782719,shelgon,372,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,dragon,420,generation-iii
372,2.4905960364934656,0.88350103629052,0.9045071164661959,salamence,373,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,dragon,600,generation-iii
373,-1.7488818037016727,-1.2803687907826926,-0.29348686942827823,beldum,374,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,steel,300,generation-iii
374,-0.025042605361481847,-1.1800557198645674,-0.2796433442209279,metang,375,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,steel,420,generation-iii
375,2.5476993447768597,-1.0574098299769878,0.5522472348817806,metagross,376,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,steel,600,generation-iii
376,2.2616429312663904,-3.493707418508138,0.025757442904336642,regirock,377,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,rock,580,generation-iii
377,2.602628441640763,-1.4073995625164617,-3.8646796849717098,regice,378,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,ice,580,generation-iii
378,2.432135686453577,-2.4505534905123,-1.9194611210336865,registeel,379,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,steel,580,generation-iii
379,2.5212911604326815,0.7736161614259648,-1.5095008709761215,latias,380,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,dragon,600,generation-iii
380,2.4944777704442096,1.3266615535107347,-1.104161880164054,latios,381,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,dragon,600,generation-iii
381,3.680331030377957,0.6031759138453762,-1.7065463983488334,kyogre,382,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,water,670,generation-iii
382,3.5076516419018886,-0.8012311448369579,1.1046447834096838,groudon,383,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,ground,670,generation-iii
383,3.709631383647679,0.9229489333552435,0.5584583075132044,rayquaza,384,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,dragon,680,generation-iii
384,2.511864238491098,0.2911450370076362,-0.12528292917655576,jirachi,385,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,steel,600,generation-iii
385,2.2091734689393014,3.5058109397278865,1.1541781354853746,deoxys-normal,386,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,psychic,600,generation-iii
386,-1.4580204335394582,-0.8552957666331116,0.1382980494259682,turtwig,387,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,grass,318,generation-iv
387,-0.18065035731468956,-1.203946459327672,0.45660656241276454,grotle,388,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,grass,405,generation-iv
388,1.5431888410255015,-1.1036333884095464,0.47045008762011487,torterra,389,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,grass,525,generation-iv
389,-1.7220551513399973,0.5690732739689386,0.033766197694149985,chimchar,390,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,fire,309,generation-iv
390,-0.3599274883622868,0.9872885291474197,0.32177333169556893,monferno,391,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,fire,405,generation-iv
391,1.4569625558982984,1.371743576858558,0.3587341960906965,infernape,392,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,fire,534,generation-iv
392,-1.5381880957290155,-0.1804148616514562,-0.43205528120253617,piplup,393,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,water,314,generation-iv
393,-0.20472490045307581,-0.18607026431040521,-0.6626946839140959,prinplup,394,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,water,405,generation-iv
394,1.6443520926238049,-0.24057889175901695,-0.9366279770716883,empoleon,395,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,water,530,generation-iv
395,-2.6761307079207097,0.590712493884967,0.6082346434089603,starly,396,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,normal,245,generation-iv
396,-1.3474136582804666,0.6482433150884526,0.9228050964503975,staravia,397,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,normal,340,generation-iv
397,0.7555571512023413,0.540012916543647,1.7107661073487093,staraptor,398,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,normal,485,generation-iv
398,-2.452055810270285,-0.3627635926255057,0.16242782781569434,bidoof,399,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,normal,250,generation-iv
399,-0.222189363150366,0.1850665317858273,0.7002047698394186,bibarel,400,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,normal,410,generation-iv
400,-3.278487591648852,-0.5466623607397789,-0.4179662884993689,kricketot,401,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,bug,194,generation-iv
401,-0.5891602417657731,0.2825030684531172,0.8573481575167424,kricketune,402,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,bug,384,generation-iv
402,-2.3404961236311346,0.20187141988801588,0.5849025311939547,shinx,403,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,electric,263,generation-iv
403,-0.9003769532937637,0.3276419281942633,0.6379199780234098,luxio,404,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,electric,363,generation-iv
404,1.4603966597964302,0.06917017981546987,0.5050608560873848,luxray,405,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,electric,523,generation-iv
405,-2.0637719420154785,0.4104344186309648,-1.1073196526815428,budew,406,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,grass,280,generation-iv
406,1.3104111111225887,1.2137995723223427,-1.650239254938449,roserade,407,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,grass,515,generation-iv
407,-1.1044062897050668,0.103995477742515,2.384260221898339,cranidos,408,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,rock,350,generation-iv
408,1.0819336839846991,-0.17735852768758503,2.6456325041119477,rampardos,409,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,rock,495,generation-iv
409,-1.0182775003499587,-2.0771402123667344,-1.415466576713479,shieldon,410,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,rock,350,generation-iv
410,1.1889026822526443,-3.456463909153645,-2.0953121340286973,bastiodon,411,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,rock,495,generation-iv
411,-2.8753521860621736,-0.35162134955389285,-0.3932998609968671,burmy,412,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,bug,224,generation-iv
